4.953522354214131e-07,1.0
0.0,-11.182772082829795
-2.9721134125284772e-06,57.4167521493895
-4.235164736271502e-21,-178.98039910890705
7.4302835313212045e-06,377.2600845537755
-7.623296525288703e-21,-566.4757833426424
-9.907044708428256e-06,621.3252204261448
-5.929230630780102e-21,-501.57507271334066
7.430283531321203e-06,295.77068597335284
-4.235164736271502e-21,-124.24808199992825
-2.9721134125284772e-06,35.29461936308592
0.0,-6.08732524370816
4.953522354214131e-07,0.4820720256185415
